5/19/2021,4:25:10 PM,28.8,28.4,28.8,1754.7
5/19/2021,4:25:55 PM,29.4,28.6,29.5,1756.7
5/19/2021,4:26:40 PM,29.4,28.9,29.1,1757.6
5/19/2021,4:27:25 PM,29.0,28.6,29.8,1758.3
5/19/2021,4:28:10 PM,29.5,29.2,29.8,1758.4
5/19/2021,4:28:55 PM,29.5,29.1,29.4,1757.6
5/19/2021,4:29:40 PM,29.4,28.9,29.7,1756.8
5/19/2021,4:30:25 PM,29.4,29.5,29.8,1756.6
5/19/2021,4:31:10 PM,29.9,29.5,30.5,1757.4
5/19/2021,4:31:54 PM,29.7,29.4,30.5,1757.8
5/19/2021,4:32:39 PM,30.1,29.4,30.7,1757.0
5/19/2021,4:33:24 PM,29.7,29.8,30.6,1757.2
5/19/2021,4:34:09 PM,30.1,29.6,30.3,1756.6
5/19/2021,4:34:54 PM,30.0,29.8,30.5,1757.5
5/19/2021,4:35:39 PM,30.3,30.1,30.4,1756.3
5/19/2021,4:36:24 PM,30.2,30.0,31.1,1757.4
5/19/2021,4:37:09 PM,30.1,30.1,31.3,1755.8
5/19/2021,4:37:54 PM,30.6,30.6,30.9,1755.0
5/19/2021,4:38:39 PM,30.6,30.3,30.9,1755.1
5/19/2021,4:39:24 PM,30.4,30.3,31.1,1755.4
5/19/2021,4:40:09 PM,30.5,30.6,31.7,1756.6
5/19/2021,4:40:54 PM,31.0,30.4,31.7,1755.5
5/19/2021,4:41:39 PM,30.7,30.5,31.7,1755.1
5/19/2021,4:42:24 PM,31.2,30.8,31.7,1754.9
5/19/2021,4:43:09 PM,31.2,30.7,32.0,1755.4
5/19/2021,4:43:54 PM,31.3,30.9,31.5,1756.5
5/19/2021,4:44:39 PM,31.4,31.1,32.2,1755.2
5/19/2021,4:45:24 PM,31.0,31.4,31.8,1755.5
5/19/2021,4:46:09 PM,31.2,31.0,32.5,1755.1
5/19/2021,4:46:54 PM,31.3,31.5,32.1,1754.5
5/19/2021,4:47:39 PM,31.9,31.4,32.6,1754.7
5/19/2021,4:48:24 PM,32.0,31.5,32.7,1754.2
5/19/2021,4:49:09 PM,31.7,31.9,33.0,1755.5
5/19/2021,4:49:54 PM,31.6,32.0,33.0,1755.8
5/19/2021,4:50:39 PM,31.6,32.2,33.0,1755.1
5/19/2021,4:51:24 PM,31.8,31.9,32.6,1754.4
5/19/2021,4:52:09 PM,32.1,32.2,33.2,1754.5
5/19/2021,4:52:54 PM,32.0,32.4,33.4,1754.8
5/19/2021,4:53:39 PM,32.1,32.1,33.6,1756.2
5/19/2021,4:54:24 PM,32.3,32.1,33.7,1754.3
5/19/2021,4:55:09 PM,32.6,32.6,33.4,1755.3
5/19/2021,4:55:54 PM,32.3,32.7,33.3,1754.3
5/19/2021,4:56:39 PM,32.6,32.7,33.9,1754.3
5/19/2021,4:57:24 PM,32.8,32.5,33.6,1753.6
5/19/2021,4:58:09 PM,33.0,32.9,33.7,1754.2
5/19/2021,4:58:54 PM,33.3,33.0,34.2,1755.5
5/19/2021,4:59:39 PM,32.8,33.0,33.9,1755.4
5/19/2021,5:00:24 PM,33.5,32.8,34.0,1755.5
5/19/2021,5:01:09 PM,33.0,33.3,34.7,1754.5
5/19/2021,5:01:54 PM,33.3,33.5,34.5,1754.3
5/19/2021,5:02:39 PM,33.4,33.5,34.5,1754.4
5/19/2021,5:03:24 PM,33.8,33.2,34.7,1753.9
5/19/2021,5:04:09 PM,33.6,33.6,34.8,1754.7
5/19/2021,5:04:54 PM,34.0,33.3,35.4,1754.5
5/19/2021,5:05:39 PM,33.7,33.8,35.5,1754.1
5/19/2021,5:06:24 PM,34.3,33.6,35.1,1755.2
5/19/2021,5:07:09 PM,34.4,33.7,35.7,1754.9
5/19/2021,5:07:54 PM,33.9,34.2,35.9,1754.2
5/19/2021,5:08:39 PM,34.3,34.2,36.0,1754.8
5/19/2021,5:09:24 PM,34.2,34.3,35.6,1754.5
5/19/2021,5:10:09 PM,34.7,33.9,35.9,1754.0
5/19/2021,5:10:54 PM,34.5,34.5,36.4,1754.5
5/19/2021,5:11:39 PM,34.7,34.6,36.6,1754.2
5/19/2021,5:12:24 PM,35.0,34.6,36.6,1755.9
5/19/2021,5:13:09 PM,35.0,34.7,36.3,1754.3
5/19/2021,5:13:54 PM,35.2,34.7,37.0,1753.9
5/19/2021,5:14:39 PM,35.3,34.3,37.0,1753.7
5/19/2021,5:15:24 PM,34.9,34.5,36.8,1753.5
5/19/2021,5:16:09 PM,35.0,34.6,36.9,1753.7
5/19/2021,5:16:54 PM,35.5,34.8,37.0,1753.1
5/19/2021,5:17:39 PM,35.6,34.7,37.5,1753.5
5/19/2021,5:18:24 PM,35.7,34.8,37.3,1754.7
5/19/2021,5:19:09 PM,35.8,35.2,37.4,1754.1
5/19/2021,5:19:54 PM,36.0,35.4,38.2,1755.6
5/19/2021,5:20:39 PM,36.0,34.9,37.6,1755.0
5/19/2021,5:21:24 PM,35.9,35.5,38.2,1754.0
5/19/2021,5:22:09 PM,36.3,35.2,38.0,1754.4
5/19/2021,5:22:54 PM,36.4,35.5,38.6,1754.0
5/19/2021,5:23:39 PM,35.9,35.5,38.5,1752.5
5/19/2021,5:24:24 PM,36.2,35.4,38.8,1752.7
5/19/2021,5:25:09 PM,36.6,35.8,39.0,1752.6
5/19/2021,5:25:54 PM,36.5,35.5,39.1,1752.8
5/19/2021,5:26:39 PM,36.3,35.6,38.8,1752.6
5/19/2021,5:27:23 PM,36.6,35.7,38.9,1754.2
5/19/2021,5:28:08 PM,37.0,35.7,38.9,1753.2
5/19/2021,5:28:53 PM,36.6,35.8,39.2,1753.1
5/19/2021,5:29:38 PM,37.2,36.4,39.3,1753.0
5/19/2021,5:30:23 PM,37.2,36.5,39.9,1752.9
5/19/2021,5:31:08 PM,37.0,36.6,39.7,1753.0
5/19/2021,5:31:53 PM,37.0,36.5,40.3,1753.7
5/19/2021,5:32:38 PM,37.5,36.4,39.9,1753.9
5/19/2021,5:33:23 PM,37.2,36.5,40.5,1753.5
5/19/2021,5:34:08 PM,37.3,36.8,40.7,1753.5
5/19/2021,5:34:53 PM,37.6,36.9,40.7,1753.9
5/19/2021,5:35:38 PM,37.5,36.7,40.4,1753.4
5/19/2021,5:36:23 PM,37.8,37.0,40.5,1753.5
5/19/2021,5:37:08 PM,38.0,37.2,40.7,1755.3
5/19/2021,5:37:53 PM,38.0,36.8,41.2,1755.1
5/19/2021,5:38:38 PM,38.1,37.2,41.6,1755.1
5/19/2021,5:39:23 PM,38.2,37.3,41.4,1754.0
5/19/2021,5:40:08 PM,37.9,37.4,41.3,1754.7
5/19/2021,5:40:53 PM,38.4,37.2,41.9,1754.7
5/19/2021,5:41:38 PM,38.1,37.4,41.9,1754.6
5/19/2021,5:42:23 PM,38.7,37.3,42.0,1754.8
5/19/2021,5:43:08 PM,38.4,37.3,42.2,1754.5
