5/4/2021,10:43:34 AM,47.9,59.5,64.5,1713.4
5/4/2021,10:44:19 AM,48.3,59.6,64.9,1709.4
5/4/2021,10:45:04 AM,48.3,60.0,65.1,1707.7
5/4/2021,10:45:49 AM,48.4,60.1,65.1,1706.4
5/4/2021,10:46:34 AM,48.5,59.7,65.2,1707.9
5/4/2021,10:47:19 AM,47.9,59.7,64.5,1708.2
5/4/2021,10:48:04 AM,48.4,60.2,64.6,1708.0
5/4/2021,10:48:49 AM,48.5,60.3,64.8,1708.2
5/4/2021,10:49:34 AM,48.5,59.8,64.9,1713.4
5/4/2021,10:50:19 AM,48.5,60.0,64.9,1710.6
5/4/2021,10:51:04 AM,48.5,60.2,64.9,1708.7
5/4/2021,10:51:49 AM,47.8,60.4,65.5,1709.1
5/4/2021,10:52:34 AM,48.3,60.5,65.6,1712.1
5/4/2021,10:53:19 AM,48.4,60.3,65.7,1712.9
5/4/2021,10:54:04 AM,48.6,60.0,65.6,1711.4
5/4/2021,10:54:49 AM,48.4,60.4,65.6,1710.4
5/4/2021,10:55:34 AM,48.1,60.1,65.2,1708.1
5/4/2021,10:56:19 AM,48.5,60.1,65.9,1713.4
5/4/2021,10:57:04 AM,48.0,60.6,65.2,1712.0
5/4/2021,10:57:49 AM,48.5,60.6,66.0,1714.5
5/4/2021,10:58:34 AM,48.1,60.6,66.1,1716.4
5/4/2021,10:59:19 AM,48.6,60.6,65.8,1712.9
5/4/2021,11:00:04 AM,48.5,60.3,65.5,1713.5
5/4/2021,11:00:49 AM,48.5,60.7,65.9,1712.2
5/4/2021,11:01:34 AM,48.6,60.4,65.6,1709.4
5/4/2021,11:02:19 AM,48.1,60.4,66.2,1712.6
5/4/2021,11:03:04 AM,48.6,60.4,66.4,1714.2
5/4/2021,11:03:49 AM,48.1,60.5,65.7,1715.0
5/4/2021,11:04:34 AM,48.2,60.5,65.9,1713.0
5/4/2021,11:05:19 AM,48.7,60.5,66.5,1715.2
5/4/2021,11:06:04 AM,48.7,60.9,65.9,1715.1
5/4/2021,11:06:49 AM,48.1,60.6,65.9,1715.5
5/4/2021,11:07:34 AM,48.7,60.9,66.6,1712.5
5/4/2021,11:08:19 AM,48.2,60.6,66.5,1716.1
5/4/2021,11:09:04 AM,48.8,61.1,66.0,1716.9
5/4/2021,11:09:49 AM,48.2,60.7,66.6,1714.7
5/4/2021,11:10:34 AM,48.7,61.1,66.2,1715.5
5/4/2021,11:11:19 AM,48.3,60.7,66.2,1711.7
5/4/2021,11:12:04 AM,48.1,61.1,66.7,1716.0
5/4/2021,11:12:49 AM,48.8,60.8,66.2,1716.8
5/4/2021,11:13:34 AM,48.9,60.8,66.4,1713.0
5/4/2021,11:14:19 AM,48.2,60.9,66.6,1714.3
5/4/2021,11:37:49 AM,48.5,62.1,68.1,1718.4
5/4/2021,11:38:34 AM,48.6,61.6,68.3,1722.2
5/4/2021,11:39:19 AM,48.9,62.2,67.9,1722.4
5/4/2021,11:40:04 AM,49.2,62.2,67.6,1721.1
5/4/2021,11:40:49 AM,48.7,62.1,68.4,1723.2
5/4/2021,11:41:34 AM,48.9,61.8,68.3,1725.7
5/4/2021,11:42:19 AM,48.8,62.2,67.8,1724.7
5/4/2021,11:43:04 AM,49.3,62.1,68.4,1722.8
5/4/2021,11:43:49 AM,49.2,62.3,68.6,1723.5
5/4/2021,11:44:34 AM,49.1,62.4,68.4,1724.5
5/4/2021,11:45:19 AM,48.7,62.2,67.9,1723.5
5/4/2021,11:46:04 AM,48.7,62.1,68.0,1722.6
5/4/2021,11:46:49 AM,49.1,61.9,68.6,1722.4
5/4/2021,11:47:34 AM,49.4,62.4,68.5,1723.3
5/4/2021,11:48:19 AM,49.4,62.4,68.7,1722.4
5/4/2021,11:49:04 AM,48.8,62.4,68.2,1721.8
5/4/2021,11:49:49 AM,48.9,62.5,68.3,1720.7
5/4/2021,11:50:34 AM,48.8,62.7,68.3,1724.2
5/4/2021,11:51:19 AM,49.1,62.6,68.0,1704.3
5/4/2021,11:52:04 AM,48.6,62.5,68.3,1722.7
5/4/2021,11:52:49 AM,49.3,62.6,68.3,1719.6
5/4/2021,11:53:34 AM,48.8,62.7,68.9,1722.9
5/4/2021,11:54:19 AM,48.8,62.1,69.0,1721.8
5/4/2021,11:55:04 AM,49.1,62.3,69.1,1723.1
5/4/2021,11:55:49 AM,49.5,62.8,68.9,1721.5
5/4/2021,11:56:34 AM,49.5,62.2,69.0,1722.8
5/4/2021,11:57:19 AM,49.4,62.7,68.5,1720.5
5/4/2021,11:58:04 AM,48.8,62.8,69.1,1719.3
5/4/2021,11:58:49 AM,49.3,62.8,68.5,1720.0
5/4/2021,11:59:34 AM,49.6,62.4,68.4,1719.9
5/4/2021,12:00:19 PM,49.5,62.7,69.2,1719.7
5/4/2021,12:01:04 PM,49.0,62.6,68.5,1720.3
5/4/2021,12:01:49 PM,49.1,62.4,68.5,1719.1
5/4/2021,12:02:34 PM,49.2,62.9,69.2,1717.4
5/4/2021,12:03:19 PM,49.0,62.4,69.4,1720.3
5/4/2021,12:04:04 PM,49.6,62.5,68.7,1720.0
5/4/2021,12:04:49 PM,49.0,63.0,69.1,1722.3
5/4/2021,12:05:34 PM,48.9,63.1,68.7,1719.3
5/4/2021,12:06:19 PM,49.4,62.7,68.8,1719.9
5/4/2021,12:07:04 PM,49.0,63.1,69.4,1720.9
5/4/2021,12:07:49 PM,49.8,63.1,69.5,1720.8
5/4/2021,12:08:34 PM,49.0,62.6,69.4,1720.7
5/4/2021,12:09:19 PM,49.8,63.3,69.1,1721.1
5/4/2021,12:10:04 PM,48.9,63.2,69.4,1719.8
5/4/2021,12:10:49 PM,49.3,63.1,69.0,1718.3
5/4/2021,12:11:34 PM,49.2,63.3,69.4,1720.3
5/4/2021,12:12:19 PM,49.2,63.2,68.9,1722.2
5/4/2021,12:13:04 PM,49.7,63.2,69.7,1718.7
5/4/2021,12:13:49 PM,49.9,63.1,69.6,1720.9
5/4/2021,12:14:34 PM,49.0,63.0,69.6,1720.1
5/4/2021,12:15:19 PM,49.8,62.9,69.8,1719.6
5/4/2021,12:16:04 PM,49.1,62.9,69.2,1720.9
5/4/2021,12:16:49 PM,49.1,63.4,69.3,1720.1
5/4/2021,12:17:34 PM,49.7,63.4,69.1,1718.2
5/4/2021,12:18:19 PM,49.2,63.1,69.8,1718.8
5/4/2021,12:19:04 PM,49.7,63.5,69.3,1720.5
5/4/2021,12:19:49 PM,49.8,63.0,69.3,1718.9
5/4/2021,12:20:34 PM,49.7,63.0,69.4,1718.7
5/4/2021,12:21:19 PM,49.3,63.0,69.9,1721.5
5/4/2021,12:22:04 PM,49.9,63.1,69.4,1719.4
5/4/2021,12:31:20 PM,49.5,63.8,70.2,1722.4
5/4/2021,12:32:05 PM,49.3,63.4,70.1,1721.2
5/4/2021,12:32:50 PM,49.9,63.4,69.7,1722.8
5/4/2021,12:33:35 PM,49.9,63.5,69.8,1722.8
5/4/2021,12:34:20 PM,50.1,63.4,70.5,1724.1
5/4/2021,12:35:05 PM,49.5,63.8,69.9,1726.3
5/4/2021,12:35:50 PM,50.0,63.5,70.3,1722.6
5/4/2021,12:36:35 PM,49.6,63.9,70.5,1723.9
5/4/2021,12:37:20 PM,50.0,63.5,70.4,1723.6
5/4/2021,12:38:05 PM,49.4,63.5,69.8,1724.7
5/4/2021,12:38:50 PM,49.4,63.6,69.9,1723.8
5/4/2021,12:39:35 PM,49.5,64.0,70.5,1723.3
5/4/2021,12:40:20 PM,49.5,64.1,69.8,1723.7
5/4/2021,12:41:05 PM,50.2,64.1,70.5,1722.6
5/4/2021,12:41:50 PM,49.4,64.2,69.9,1723.5
5/4/2021,12:42:35 PM,49.9,64.1,70.5,1723.2
5/4/2021,12:43:20 PM,50.0,64.1,70.1,1723.0
5/4/2021,12:44:05 PM,49.6,64.2,70.8,1722.6
5/4/2021,12:44:50 PM,50.1,64.2,70.5,1724.4
5/4/2021,12:45:35 PM,49.6,64.2,70.6,1723.3
5/4/2021,12:46:20 PM,50.1,64.2,70.1,1722.9
5/4/2021,12:47:05 PM,50.2,64.3,70.1,1724.5
5/4/2021,12:47:50 PM,50.2,64.3,70.1,1724.1
5/4/2021,12:48:35 PM,50.1,63.8,70.8,1722.8
5/4/2021,12:49:20 PM,50.2,64.4,70.8,1725.2
5/4/2021,12:50:05 PM,49.5,64.5,70.1,1725.2
5/4/2021,12:50:50 PM,49.6,63.9,70.2,1723.4
5/4/2021,12:51:35 PM,49.6,63.9,70.8,1726.5
5/4/2021,12:52:20 PM,50.2,63.9,70.4,1724.6
5/4/2021,12:53:04 PM,49.6,64.3,71.0,1724.4
5/4/2021,12:53:49 PM,49.7,63.9,70.3,1725.5
5/4/2021,12:54:34 PM,49.5,64.5,70.3,1724.9
5/4/2021,12:55:19 PM,49.6,64.0,70.4,1725.3
5/4/2021,12:56:04 PM,50.3,64.5,70.3,1724.1
5/4/2021,12:56:49 PM,49.8,64.4,70.4,1724.2
5/4/2021,12:57:34 PM,50.3,64.0,70.3,1725.3
5/4/2021,12:58:19 PM,50.2,64.5,70.9,1725.7
5/4/2021,12:59:04 PM,49.9,64.1,71.1,1725.8
5/4/2021,12:59:49 PM,50.1,64.1,71.1,1724.7
5/4/2021,1:00:34 PM,50.3,64.6,70.5,1727.3
5/4/2021,1:01:19 PM,50.3,64.2,71.1,1726.4
5/4/2021,1:02:04 PM,50.4,64.3,71.1,1725.7
5/4/2021,1:02:49 PM,50.2,64.3,70.7,1725.7
5/4/2021,1:03:34 PM,49.7,64.8,70.7,1726.3
5/4/2021,1:04:19 PM,50.2,64.2,70.7,1725.8
5/4/2021,1:05:04 PM,49.9,64.8,70.8,1726.1
5/4/2021,1:05:49 PM,49.9,64.3,71.2,1727.7
5/4/2021,1:06:34 PM,49.8,64.7,71.3,1726.8
5/4/2021,1:07:19 PM,50.3,64.8,71.2,1727.4
5/4/2021,1:08:04 PM,50.3,64.4,71.2,1726.7
5/4/2021,1:08:49 PM,50.3,64.9,70.8,1728.0
5/4/2021,1:09:34 PM,49.8,64.9,71.4,1727.4
5/4/2021,1:10:19 PM,50.4,64.4,70.8,1726.8
5/4/2021,1:11:04 PM,49.7,64.9,71.2,1728.2
5/4/2021,1:11:49 PM,49.9,64.5,70.8,1728.5
5/4/2021,1:12:34 PM,50.4,64.5,71.0,1726.6
5/4/2021,1:13:19 PM,50.3,64.5,71.5,1727.7
5/4/2021,1:14:04 PM,49.8,64.6,71.5,1727.9
5/4/2021,1:14:49 PM,50.0,64.9,70.9,1727.9
5/4/2021,1:15:34 PM,49.8,64.6,71.0,1727.8
5/4/2021,1:16:19 PM,49.9,64.6,71.4,1727.7
5/4/2021,1:17:04 PM,49.9,64.6,71.1,1729.2
5/4/2021,1:17:49 PM,50.2,65.0,71.0,1730.7
5/4/2021,1:18:34 PM,49.9,65.0,71.0,1728.9
5/4/2021,1:19:19 PM,50.1,64.6,71.1,1729.6
5/4/2021,1:20:04 PM,49.8,65.1,71.0,1732.1
5/4/2021,1:20:49 PM,49.9,65.1,71.0,1728.9
5/4/2021,1:21:34 PM,49.9,64.8,71.6,1729.8
5/4/2021,1:22:19 PM,49.9,65.1,71.6,1730.4
5/4/2021,1:23:04 PM,50.1,65.2,71.1,1730.8
5/4/2021,1:23:49 PM,49.9,65.2,71.1,1730.7
5/4/2021,1:42:22 PM,50.6,65.2,71.5,1734.3
5/4/2021,1:43:06 PM,50.3,65.2,71.9,1731.8
5/4/2021,1:43:51 PM,50.8,65.7,72.1,1731.8
5/4/2021,1:44:36 PM,50.8,65.3,72.1,1733.8
5/4/2021,1:45:21 PM,50.2,65.3,71.5,1733.9
5/4/2021,1:46:06 PM,50.6,65.3,71.7,1733.8
5/4/2021,1:46:51 PM,50.7,65.3,72.1,1734.2
5/4/2021,1:47:36 PM,50.2,65.8,72.2,1735.3
5/4/2021,1:48:21 PM,50.4,65.3,71.6,1734.4
5/4/2021,1:49:06 PM,50.1,65.3,72.2,1733.8
5/4/2021,1:49:51 PM,50.2,65.7,71.8,1734.3
5/4/2021,1:50:36 PM,50.1,65.8,71.7,1732.9
5/4/2021,1:51:21 PM,50.9,65.9,72.2,1733.9
5/4/2021,1:52:06 PM,50.2,65.3,71.8,1733.1
5/4/2021,1:52:51 PM,50.3,65.3,72.5,1735.1
5/4/2021,1:53:36 PM,50.6,65.9,71.6,1734.8
5/4/2021,1:54:21 PM,50.8,66.0,72.3,1735.7
5/4/2021,1:55:06 PM,50.9,65.5,71.7,1735.8
5/4/2021,1:55:51 PM,50.9,65.9,72.3,1735.1
5/4/2021,1:56:36 PM,50.9,66.1,72.3,1736.6
5/4/2021,1:57:21 PM,51.0,66.1,72.4,1733.0
5/4/2021,1:58:06 PM,50.1,66.0,71.8,1735.9
5/4/2021,1:58:51 PM,50.3,66.1,71.8,1733.2
5/4/2021,1:59:36 PM,50.7,65.6,72.4,1735.5
5/4/2021,2:00:21 PM,50.2,66.1,72.5,1737.0
5/4/2021,2:01:06 PM,50.8,65.6,72.3,1736.7
5/4/2021,2:01:51 PM,50.9,65.7,71.9,1736.4
5/4/2021,2:02:36 PM,50.2,65.6,72.5,1735.4
5/4/2021,2:03:21 PM,50.2,65.7,72.5,1735.5
5/4/2021,2:04:06 PM,50.8,66.2,72.1,1736.0
5/4/2021,2:04:51 PM,50.3,65.8,72.5,1737.4
5/4/2021,2:05:36 PM,50.3,65.9,72.4,1737.0
5/4/2021,2:06:21 PM,50.3,66.0,72.3,1736.9
5/4/2021,2:07:06 PM,50.3,66.2,71.8,1735.7
5/4/2021,2:07:51 PM,50.8,66.3,72.5,1736.8
5/4/2021,2:08:36 PM,50.3,66.3,71.9,1735.2
5/4/2021,2:09:21 PM,50.3,66.3,72.6,1737.8
5/4/2021,2:10:06 PM,51.0,65.8,71.9,1737.4
5/4/2021,2:10:51 PM,50.7,65.9,72.0,1737.5
5/4/2021,2:11:36 PM,50.5,65.9,72.6,1737.0
5/4/2021,2:59:44 PM,50.6,67.3,72.9,1734.5
5/4/2021,3:00:29 PM,51.1,67.2,72.8,1733.6
5/4/2021,3:01:14 PM,50.8,67.0,73.3,1736.6
5/4/2021,3:01:59 PM,51.1,66.8,73.2,1736.0
5/4/2021,3:02:44 PM,51.1,66.8,72.7,1735.6
5/4/2021,3:03:29 PM,51.2,67.2,73.5,1735.6
5/4/2021,3:04:14 PM,50.6,66.9,72.7,1736.4
5/4/2021,3:04:59 PM,51.3,66.9,73.3,1735.6
5/4/2021,3:05:44 PM,51.3,66.9,72.8,1735.7
5/4/2021,3:06:29 PM,50.7,67.0,72.8,1736.4
5/4/2021,3:07:14 PM,51.3,67.5,73.4,1735.4
